"Id","State","Suppressed","Error Number","Message","Entity","Path","Line","Provider","Severity","Justification"
"A00048_CRYPTO_A00048-381:SV6934","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""PRCO""","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","158","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6935","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Private Key Impl Crypto Object""","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","158","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6940","added","false","AutosarC++19_03-M0.1.3","Unused field","crypObjectPrimitiveId_","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","145","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6942","added","false","AutosarC++19_03-M3.4.1","Type can be declared locally in primary file.","PrivateKeyImpl, avin-ap/crypto/source/crypto-provider/openssl/src/crypto_provider_ssl.cpp","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","32","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6928","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","116","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6938","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","~PrivateKeyImpl()","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","41","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6939","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","GetPrivateKey()","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","126","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6951","added","false","Generic-MissingOverride","Override of functions is only permitted with keyword override.","GetPrivateKey()","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","126","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6943","added","false","CodingStyle-Naming.PrivateClassField","Names of class data members shall be lower case and start with m_","primitiveNameValue","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","130","Avin","error",""
"A00048_CRYPTO_A00048-381:SV6944","added","false","CodingStyle-Naming.PrivateClassField","Names of class data members shall be lower case and start with m_","primitiIdValue","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","133","Avin","error",""
"A00048_CRYPTO_A00048-381:SV6945","added","false","CodingStyle-Naming.PrivateClassField","Names of class data members shall be lower case and start with m_","usageFlags","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","136","Avin","error",""
"A00048_CRYPTO_A00048-381:SV6946","added","false","CodingStyle-Naming.PrivateClassField","Names of class data members shall be lower case and start with m_","isSessionValue","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","139","Avin","error",""
"A00048_CRYPTO_A00048-381:SV6947","added","false","CodingStyle-Naming.PrivateClassField","Names of class data members shall be lower case and start with m_","isExportableValue","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","142","Avin","error",""
"A00048_CRYPTO_A00048-381:SV6948","added","false","CodingStyle-Naming.PrivateClassField","Names of class data members shall be lower case and start with m_","objectID","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","148","Avin","error",""
"A00048_CRYPTO_A00048-381:SV6949","added","false","CodingStyle-Naming.PrivateClassField","Names of class data members shall be lower case and start with m_","objectDependantID","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","151","Avin","error",""
"A00048_CRYPTO_A00048-381:SV6950","added","false","Generic-IncludeKind","Include with <> instead of """".","ara/core/string.h","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","16","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6941","added","false","AutosarC++19_03-M2.10.1","Identifiers only differ in casing","Type 'Uuid' vs. Parameter 'uuid'","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","38","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6908","added","false","AutosarC++19_03-A10.3.1","Use only one of (1) virtual, (2) override, (3) final.","~BlockServiceImpl()","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","37","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6909","added","false","AutosarC++19_03-A10.3.2","Override of functions is only permitted with keyword override/final.","~BlockServiceImpl()","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","37","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6910","added","false","CodingStyle-Naming.PrivateClassField","Names of class data members shall be lower case and start with m_","ivSizeInBits","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","115","Avin","error",""
"A00048_CRYPTO_A00048-381:SV6907","added","false","CodingStyle-MaximumLineLength","Length of a line with 181 characters exceeds limit of 110 characters.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","34","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6917","added","false","CodingStyle-NoTrailingWhitespace","Do not use trailing whitespace.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","26","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6918","added","false","CodingStyle-NoTrailingWhitespace","Do not use trailing whitespace.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","56","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6919","added","false","CodingStyle-NoTrailingWhitespace","Do not use trailing whitespace.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","58","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6920","added","false","CodingStyle-NoTrailingWhitespace","Do not use trailing whitespace.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","80","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6921","added","false","CodingStyle-NoTrailingWhitespace","Do not use trailing whitespace.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","85","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6922","added","false","CodingStyle-NoTrailingWhitespace","Do not use trailing whitespace.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","86","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6923","added","false","CodingStyle-NoTrailingWhitespace","Do not use trailing whitespace.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","88","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6924","added","false","CodingStyle-NoTrailingWhitespace","Do not use trailing whitespace.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","94","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6925","added","false","CodingStyle-NoTrailingWhitespace","Do not use trailing whitespace.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","99","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6926","added","false","CodingStyle-NoTrailingWhitespace","Do not use trailing whitespace.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","113","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6927","added","false","CodingStyle-NoTrailingWhitespace","Do not use trailing whitespace.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","115","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6911","added","false","CodingStyle-NoTabs","Do not use tabs.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","26","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6912","added","false","CodingStyle-NoTabs","Do not use tabs.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","58","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6913","added","false","CodingStyle-NoTabs","Do not use tabs.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","85","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6914","added","false","CodingStyle-NoTabs","Do not use tabs.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","88","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6915","added","false","CodingStyle-NoTabs","Do not use tabs.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","95","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6916","added","false","CodingStyle-NoTabs","Do not use tabs.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/block_service_impl.h","99","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6899","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""In AuthCipherCtxSslAesGCM::GetMaxAssociatedDataSize()""","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","66","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6900","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""In AuthCipherCtxSslAesGCM::GetTransformation()""","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","77","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6901","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""In AuthCipherCtxSslAesGCM::IsInitialized()""","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","234","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6902","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""ASCC""","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","297","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6903","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""Authentication Cipher context""","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","297","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6905","added","false","AutosarC++19_03-M3.4.1","Type type can be declared inside function.","AuthCipherCtxSslAesGCM, CreateAuthCipherCtx()","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","47","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6898","added","false","AutosarC++19_03-A2.8.1","The header should be named as a type it declares.","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","1","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6897","added","false","AutosarC++19_03-A2.7.2","Sections of code should not be commented out.","","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","110","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6896","added","false","CodingStyle-Naming.Enum","Names of enumeration types shall use pascal case","authenticationCipherExecutionStates","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","258","axivion","error",""
"A00048_CRYPTO_A00048-381:SV6906","added","false","CodingStyle-Naming.PrivateClassField","Names of class data members shall be lower case and start with m_","IvValue_","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","279","Avin","error",""
"A00048_CRYPTO_A00048-381:SV6904","added","false","AutosarC++19_03-A18.1.1","C-style arrays should not be used.","uint8_t[]","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","285","axivion","advisory",""
"A00048_CRYPTO_A00048-381:SV6895","added","false","AutosarC++19_03-A15.3.3","Handler for std::exception needed","main()","avin-ap/crypto/source/crypto-daemon/src/main.cpp","15","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6893","added","false","AutosarC++19_03-A3.9.1","Fixed width integer types from <cstdint> shall be used.","char","avin-ap/crypto/source/crypto-daemon/src/main.cpp","15","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6894","added","false","AutosarC++19_03-A15.3.3","Catch-all required around main program body","main()","avin-ap/crypto/source/crypto-daemon/src/main.cpp","15","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6890","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""CRDE""","avin-ap/crypto/source/crypto-daemon/inc/private/crypto_daemon.h","85","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6891","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""CRYPTO daemon context""","avin-ap/crypto/source/crypto-daemon/inc/private/crypto_daemon.h","85","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6892","added","false","AutosarC++19_03-M3.4.1","Type type can be declared inside function.","CryptoDaemon, main()","avin-ap/crypto/source/crypto-daemon/inc/private/crypto_daemon.h","30","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6860","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""SignalHandler::""","avin-ap/crypto/source/crypto-daemon/inc/private/application_lifecycle.h","63","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6861","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.",""": Waiting for Signals SIGINT or SIGTERM.""","avin-ap/crypto/source/crypto-daemon/inc/private/application_lifecycle.h","63","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6862","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""SignalHandler::""","avin-ap/crypto/source/crypto-daemon/inc/private/application_lifecycle.h","73","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6863","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.",""": SIGINT received""","avin-ap/crypto/source/crypto-daemon/inc/private/application_lifecycle.h","73","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6864","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""SignalHandler::""","avin-ap/crypto/source/crypto-daemon/inc/private/application_lifecycle.h","77","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6865","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.",""": SIGTERM received""","avin-ap/crypto/source/crypto-daemon/inc/private/application_lifecycle.h","77","axivion","required",""
"A00048_CRYPTO_A00048-381:SV6866","added","false","AutosarC++19_03-A5.1.1","Use of magic string literal.","""SignalHandler::""","avin-ap/crypto/source/crypto-daemon/inc/private/application_lifecycle.h","81","axivion","required",""
