"Id","State","Suppressed","Entity","Linkname","Entity Type","Path","Line","Justification"
"A00048_CRYPTO_A00048-381:DE461","added","false","GetPrivateKey","R ara:crypto:cryp:PrivateKeyImpl:GetPrivateKey()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/cryobj/private_key_impl.cpp","51",""
"A00048_CRYPTO_A00048-381:DE462","added","false","GetPrivateKey","R ara:crypto:cryp:SignerPrivateCtxDefaultssl:GetPrivateKey()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/signer_private_ctx_default_ssl.h","128",""
"A00048_CRYPTO_A00048-381:DE463","added","false","GetPrivateKeyUptrInstance","R ara:crypto:cryp:cryobj:PrivateKeySkeletonImpl:GetPrivateKeyUptrInstance()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/crypto-provider/cryobj/private_key_skeleton_impl.h","47",""
"A00048_CRYPTO_A00048-381:DE464","added","false","GetPrivateKeyValue","R ara:crypto:cryp:PrivateKey:GetPrivateKeyValue()-c","Method","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/cryp/cryobj/private_key.h","58",""
"A00048_CRYPTO_A00048-381:DE465","added","false","GetPublicKey","R ara:crypto:cryp:PrivateKeyImpl:GetPublicKey()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/cryobj/private_key_impl.cpp","57",""
"A00048_CRYPTO_A00048-381:DE466","added","false","GetPublicKey","R ara:crypto:cryp:PublicKeyImpl:GetPublicKey()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/cryobj/public_key_impl.cpp","74",""
"A00048_CRYPTO_A00048-381:DE467","added","false","GetPublicKey","R ara:crypto:cryp:cryobj:PrivateKeySkeletonImpl:GetPublicKey()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryobj/private_key_skeleton_impl.cpp","90",""
"A00048_CRYPTO_A00048-381:DE468","added","false","GetPublicKey","R ara:crypto:x509:X509PublicKeyInfoImpl:GetPublicKey()-c","Method","avin-ap/crypto/source/certificate-provider/src/x509_public_key_info_impl.cpp","63",""
"A00048_CRYPTO_A00048-381:DE469","added","false","GetPublicKey","R ara:crypto:x509:X509PublicKeyInfoSkeletonImpl:GetPublicKey()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/x509/x509publickeyinfo_skeleton_impl.cpp","75",""
"A00048_CRYPTO_A00048-381:DE470","added","false","GetPublicKeyUptrInstance","R ara:crypto:cryp:cryobj:PublicKeySkeletonImpl:GetPublicKeyUptrInstance()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/crypto-provider/cryobj/public_key_skeleton_impl.h","45",""
"A00048_CRYPTO_A00048-381:DE471","added","false","GetPublicKeyValue","R ara:crypto:cryp:PublicKey:GetPublicKeyValue()-c","Method","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/cryp/cryobj/public_key.h","97",""
"A00048_CRYPTO_A00048-381:DE472","added","false","GetRequiredHashAlgId","R ara:crypto:AlgorithmIdentification:GetRequiredHashAlgId(ull)","Method","avin-ap/crypto/source/common/inc/public/algorithm_identification.h","202",""
"A00048_CRYPTO_A00048-381:DE473","added","false","GetRequiredHashAlgId","R ara:crypto:cryp:SignatureServiceImpl:GetRequiredHashAlgId()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/signature_service_impl.cpp","39",""
"A00048_CRYPTO_A00048-381:DE474","added","false","GetRequiredHashAlgId","R ara:crypto:cryp:cryservice:SignatureServiceSkeletonImpl:GetRequiredHashAlgId()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryservice/signatureservice_skeleton_impl.cpp","111",""
"A00048_CRYPTO_A00048-381:DE475","added","false","GetRequiredHashAlgId","R ara:crypto:x509:X509PublicKeyInfoImpl:GetRequiredHashAlgId()-c","Method","avin-ap/crypto/source/certificate-provider/src/x509_public_key_info_impl.cpp","45",""
"A00048_CRYPTO_A00048-381:DE476","added","false","GetRequiredHashAlgId","R ara:crypto:x509:X509PublicKeyInfoSkeletonImpl:GetRequiredHashAlgId()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/x509/x509publickeyinfo_skeleton_impl.cpp","105",""
"A00048_CRYPTO_A00048-381:DE477","added","false","GetRequiredHashSize","R ara:crypto:AlgorithmIdentification:GetRequiredHashSize(ull)","Method","avin-ap/crypto/source/common/inc/public/algorithm_identification.h","181",""
"A00048_CRYPTO_A00048-381:DE478","added","false","GetRequiredHashSize","R ara:crypto:cryp:SignatureImpl:GetRequiredHashSize()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/signature_impl.h","65",""
"A00048_CRYPTO_A00048-381:DE479","added","false","GetRequiredHashSize","R ara:crypto:cryp:SignatureServiceImpl:GetRequiredHashSize()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/signature_service_impl.cpp","33",""
"A00048_CRYPTO_A00048-381:DE480","added","false","GetRequiredHashSize","R ara:crypto:cryp:cryobj:SignatureSkeletonImpl:GetRequiredHashSize()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryobj/signature_skeleton_impl.cpp","98",""
"A00048_CRYPTO_A00048-381:DE481","added","false","GetRequiredHashSize","R ara:crypto:cryp:cryservice:SignatureServiceSkeletonImpl:GetRequiredHashSize()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryservice/signatureservice_skeleton_impl.cpp","166",""
"A00048_CRYPTO_A00048-381:DE482","added","false","GetRequiredHashSize","R ara:crypto:x509:X509PublicKeyInfoImpl:GetRequiredHashSize()-c","Method","avin-ap/crypto/source/certificate-provider/src/x509_public_key_info_impl.cpp","36",""
"A00048_CRYPTO_A00048-381:DE483","added","false","GetRequiredHashSize","R ara:crypto:x509:X509PublicKeyInfoSkeletonImpl:GetRequiredHashSize()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/x509/x509publickeyinfo_skeleton_impl.cpp","116",""
"A00048_CRYPTO_A00048-381:DE484","added","false","GetRestrictedUptrInstance","R ara:crypto:cryp:cryobj:RestrictedUseObjectSkeletonImpl:GetRestrictedUptrInstance()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/crypto-provider/cryobj/restricted_use_object_skeleton_impl.h","46",""
"A00048_CRYPTO_A00048-381:DE485","added","false","GetRestrictedUptrInstance","R ara:crypto:cryp:cryobj:SymmetrickeySkeletonImpl:GetRestrictedUptrInstance()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/crypto-provider/cryobj/symmetric_key_skeleton_impl.h","56",""
"A00048_CRYPTO_A00048-381:DE486","added","false","GetRngSeedValue","R ara:crypto:config:CryptoConfig:GetRngSeedValue()-c","Method","avin-ap/crypto/source/config/inc/public/crypto_config.h","93",""
"A00048_CRYPTO_A00048-381:DE487","added","false","GetSecretSeedConstUptrInstance","R ara:crypto:cryp:cryobj:SecretSeedSkeletonImpl:GetSecretSeedConstUptrInstance()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/crypto-provider/cryobj/secret_seed_skeleton_impl.h","54",""
"A00048_CRYPTO_A00048-381:DE488","added","false","GetSecretSeedUptrInstance","R ara:crypto:cryp:cryobj:SecretSeedSkeletonImpl:GetSecretSeedUptrInstance()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/crypto-provider/cryobj/secret_seed_skeleton_impl.h","60",""
"A00048_CRYPTO_A00048-381:DE489","added","false","GetSeedValue","R ara:crypto:cryp:SecretSeed:GetSeedValue()-c","Method","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/cryp/cryobj/secret_seed.h","61",""
"A00048_CRYPTO_A00048-381:DE490","added","false","GetSignature","R ara:crypto:x509:CertSignRequestImpl:GetSignature()-c","Method","avin-ap/crypto/source/certificate-provider/src/cert_sign_request_impl.cpp","73",""
"A00048_CRYPTO_A00048-381:DE491","added","false","GetSignatureService","R ara:crypto:cryp:SignerPrivateContextSkeletonImpl:GetSignatureService()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/signer_private_context_skeleton_impl.cpp","234",""
"A00048_CRYPTO_A00048-381:DE492","added","false","GetSignatureService","R ara:crypto:cryp:SignerPrivateCtxDefaultssl:GetSignatureService()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/signer_private_ctx_default_ssl.cpp","23",""
"A00048_CRYPTO_A00048-381:DE493","added","false","GetSignatureService","R ara:crypto:cryp:VerifierPublicContextSkeletonImpl:GetSignatureService()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/verifier_public_context_skeleton_impl.cpp","271",""
"A00048_CRYPTO_A00048-381:DE494","added","false","GetSignatureService","R ara:crypto:cryp:VerifierPublicCtxdefaultssl:GetSignatureService()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/verifier_public_ctx_default_ssl.cpp","23",""
"A00048_CRYPTO_A00048-381:DE495","added","false","GetSignatureSize","R ara:crypto:AlgorithmIdentification:GetSignatureSize(ull)","Method","avin-ap/crypto/source/common/inc/public/algorithm_identification.h","216",""
"A00048_CRYPTO_A00048-381:DE496","added","false","GetSignatureSize","R ara:crypto:cryp:SignatureServiceImpl:GetSignatureSize()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/signature_service_impl.cpp","45",""
"A00048_CRYPTO_A00048-381:DE497","added","false","GetSignatureSize","R ara:crypto:cryp:cryservice:SignatureServiceSkeletonImpl:GetSignatureSize()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryservice/signatureservice_skeleton_impl.cpp","125",""
"A00048_CRYPTO_A00048-381:DE498","added","false","GetSignatureSize","R ara:crypto:x509:X509PublicKeyInfoImpl:GetSignatureSize()-c","Method","avin-ap/crypto/source/certificate-provider/src/x509_public_key_info_impl.cpp","54",""
"A00048_CRYPTO_A00048-381:DE499","added","false","GetSignatureSize","R ara:crypto:x509:X509PublicKeyInfoSkeletonImpl:GetSignatureSize()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/x509/x509publickeyinfo_skeleton_impl.cpp","128",""
"A00048_CRYPTO_A00048-381:DE500","added","false","GetSignatureUptrInstance","R ara:crypto:cryp:cryobj:SignatureSkeletonImpl:GetSignatureUptrInstance()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/crypto-provider/cryobj/signature_skeleton_impl.h","45",""
"A00048_CRYPTO_A00048-381:DE501","added","false","GetSignatureValue","R ara:crypto:cryp:Signature:GetSignatureValue()-c","Method","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/cryp/cryobj/signature.h","66",""
"A00048_CRYPTO_A00048-381:DE502","added","false","GetStatus","R ara:crypto:x509:CertificateSkeletonImpl:GetStatus()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/x509/certificate_skeleton_impl.cpp","163",""
"A00048_CRYPTO_A00048-381:DE503","added","false","GetSymmetricKey","R ara:crypto:cryp:SymmetricKey:GetSymmetricKey()-c","Method","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/cryp/cryobj/symmetric_key.h","48",""
"A00048_CRYPTO_A00048-381:DE504","added","false","GetSymmetricKeyUptrInstance","R ara:crypto:cryp:cryobj:SymmetrickeySkeletonImpl:GetSymmetricKeyUptrInstance()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/crypto-provider/cryobj/symmetric_key_skeleton_impl.h","50",""
"A00048_CRYPTO_A00048-381:DE505","added","false","GetTargetAlgId","R ara:crypto:cryp:KeyDerivationFunctionCtxSSLPBKDF:GetTargetAlgId()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/key_derivation_function_ctx_ssl_default.h","85",""
"A00048_CRYPTO_A00048-381:DE506","added","false","GetTargetAlgId","R ara:crypto:cryp:KeyDerivationFunctionskeletonImpl:GetTargetAlgId()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/key_derivation_function_skeleton_impl.cpp","235",""
"A00048_CRYPTO_A00048-381:DE507","added","false","GetTargetAllowedUsage","R ara:crypto:cryp:KeyDerivationFunctionCtxSSLPBKDF:GetTargetAllowedUsage()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/key_derivation_function_ctx_ssl_default.h","100",""
"A00048_CRYPTO_A00048-381:DE508","added","false","GetTargetAllowedUsage","R ara:crypto:cryp:KeyDerivationFunctionskeletonImpl:GetTargetAllowedUsage()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/key_derivation_function_skeleton_impl.cpp","246",""
"A00048_CRYPTO_A00048-381:DE509","added","false","GetTargetKeyBitLength","R ara:crypto:cryp:KeyDerivationFunctionCtxSSLPBKDF:GetTargetKeyBitLength()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/key_derivation_function_ctx_ssl_default.cpp","334",""
"A00048_CRYPTO_A00048-381:DE510","added","false","GetTargetKeyBitLength","R ara:crypto:cryp:KeyDerivationFunctionskeletonImpl:GetTargetKeyBitLength()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/key_derivation_function_skeleton_impl.cpp","257",""
"A00048_CRYPTO_A00048-381:DE511","added","false","GetTargetKeyGranularity","R ara:crypto:cryp:SymmetricKeyWrapperCtxSkeletonImpl:GetTargetKeyGranularity()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/symmetrickeywrapper_ctx_skeleton_impl.cpp","97",""
"A00048_CRYPTO_A00048-381:DE512","added","false","GetTargetKeyGranularity","R ara:crypto:cryp:SymmetricKeyWrapperCtxWrapDefaultSSL:GetTargetKeyGranularity()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/src/symmetric_key_wrapper_ctx_ssl.cpp","382",""
"A00048_CRYPTO_A00048-381:DE513","added","false","GetTransformation","R ara:crypto:cryp:AuthCipherContextSkeletonImpl:GetTransformation()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/authcipher_context_skeleton_impl.cpp","137",""
"A00048_CRYPTO_A00048-381:DE514","added","false","GetTransformation","R ara:crypto:cryp:AuthCipherCtxSslAesGCM:GetTransformation()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/auth_cipher_ctx_ssl_aes_gcm.h","75",""
"A00048_CRYPTO_A00048-381:DE515","added","false","GetTransformation","R ara:crypto:cryp:StreamCipherContextSkeletonImpl:GetTransformation()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/streamcipher_context_skeleton_impl.cpp","106",""
"A00048_CRYPTO_A00048-381:DE516","added","false","GetTransformation","R ara:crypto:cryp:StreamCipherCtxsslCtr:GetTransformation()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/stream_cipher_ctx_ssl_aes_ctr.h","180",""
"A00048_CRYPTO_A00048-381:DE517","added","false","GetTransformation","R ara:crypto:cryp:SymmetricBlockCipherContextSkeletonImpl:GetTransformation()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/symmetricblock_context_skeleton_impl.cpp","61",""
"A00048_CRYPTO_A00048-381:DE518","added","false","GetTransformation","R ara:crypto:cryp:SymmetricBlockCipherCtxsslAES:GetTransformation()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/symmetric_block_cipher_ctx_ssl_aes.h","67",""
"A00048_CRYPTO_A00048-381:DE519","added","false","GetTypeRestriction","R ara:crypto:IOInterfaceVolatile:GetTypeRestriction()-c","Method","avin-ap/crypto/source/utils/src/io_interface_volatile.cpp","54",""
"A00048_CRYPTO_A00048-381:DE520","added","false","GetValue","R ara:crypto:IOInterfaceVolatile:GetValue()-c","Method","avin-ap/crypto/source/utils/src/io_interface_volatile.cpp","74",""
"A00048_CRYPTO_A00048-381:DE521","added","false","GetValue","R ara:crypto:cryp:CryptoObject:GetValue()-c","Method","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/cryp/cryobj/crypto_object.h","191",""
"A00048_CRYPTO_A00048-381:DE522","added","false","GetValueInVector","R ara:crypto:cryp:CryptoObject:GetValueInVector()-c","Method","avin-ap/crypto/source/autosar-crypto-files/ara/crypto/cryp/cryobj/crypto_object.h","199",""
"A00048_CRYPTO_A00048-381:DE523","added","false","GetX509DnUptrObject","R ara:crypto:x509:X509DnSkeletonImpl:GetX509DnUptrObject()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/x509/x509_dn_skeleton_impl.h","65",""
"A00048_CRYPTO_A00048-381:DE524","added","false","HasDependence","R ara:crypto:cryp:PrivateKeyImpl:HasDependence()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/private_key_impl.h","107",""
"A00048_CRYPTO_A00048-381:DE525","added","false","HasDependence","R ara:crypto:cryp:PublicKeyImpl:HasDependence()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/public_key_impl.h","109",""
"A00048_CRYPTO_A00048-381:DE526","added","false","HasDependence","R ara:crypto:cryp:SecretSeedImpl:HasDependence()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/secret_seed_impl.h","111",""
"A00048_CRYPTO_A00048-381:DE527","added","false","HasDependence","R ara:crypto:cryp:SignatureImpl:HasDependence()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/signature_impl.h","129",""
"A00048_CRYPTO_A00048-381:DE528","added","false","HasDependence","R ara:crypto:cryp:SymmetricKeyImpl:HasDependence()-c","Method","avin-ap/crypto/source/crypto-provider/openssl/inc/public/cryobj/symmetric_key_impl.h","105",""
"A00048_CRYPTO_A00048-381:DE529","added","false","HasDependence","R ara:crypto:cryp:cryobj:PrivateKeySkeletonImpl:HasDependence()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryobj/private_key_skeleton_impl.cpp","127",""
"A00048_CRYPTO_A00048-381:DE530","added","false","HasDependence","R ara:crypto:cryp:cryobj:PublicKeySkeletonImpl:HasDependence()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryobj/public_key_skeleton_impl.cpp","114",""
"A00048_CRYPTO_A00048-381:DE531","added","false","HasDependence","R ara:crypto:cryp:cryobj:RestrictedUseObjectSkeletonImpl:HasDependence()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryobj/restricted_use_object_skeleton_impl.cpp","96",""
"A00048_CRYPTO_A00048-381:DE532","added","false","HasDependence","R ara:crypto:cryp:cryobj:SecretSeedSkeletonImpl:HasDependence()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryobj/secret_seed_skeleton_impl.cpp","161",""
"A00048_CRYPTO_A00048-381:DE533","added","false","HasDependence","R ara:crypto:cryp:cryobj:SignatureSkeletonImpl:HasDependence()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryobj/signature_skeleton_impl.cpp","109",""
"A00048_CRYPTO_A00048-381:DE534","added","false","HasDependence","R ara:crypto:cryp:cryobj:SymmetrickeySkeletonImpl:HasDependence()","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/src/vsomeip/crypto-provider/cryobj/symmetric_key_skeleton_impl.cpp","98",""
"A00048_CRYPTO_A00048-381:DE535","added","false","HashFunctionCtxDefaultSSSLSha256","R ara:crypto:cryp:HashFunctionCtxDefaultSSSLSha256:!18+32!()","Method","avin-ap/crypto/source/crypto-provider/openssl/src/hash_function_ctx_default_ssl_sha256.cpp","22",""
"A00048_CRYPTO_A00048-381:DE536","added","false","HashFunctionSkeleton","R ara:crypto:ipccom:cryp:hashfunction:skeleton:HashFunctionSkeleton:!47+20!(ara:com:InstanceIdentifier,!87+7!MethodCallProcessingMode)","Method","avin-ap/crypto/source/ara-crypto/core/ipc-core/inc/public/vsomeip/gen/includes/ara/crypto/ipccom/cryp/hashfunction/hashfunction_skeleton.h","43",""
